"sample","module_number","module","ID","Term","Ont","N","DE","P.DE","type"
"Devel_int","3","brown","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:1902829","regulation of spinal cord association neuron differentiation","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0070232","regulation of T cell apoptotic process","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0048265","response to pain","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0070296","sarcoplasmic reticulum calcium ion transport","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0007210","serotonin receptor signaling pathway","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0070231","T cell apoptotic process","BP",1,1,0.0192450037009624,"GOTerms"
"Devel_int","3","brown","GO:0065007","biological regulation","BP",1227,34,0.0193221572415918,"GOTerms"
"Devel_int","3","brown","GO:0051239","regulation of multicellular organismal process","BP",210,9,0.0205217110820395,"GOTerms"
"Devel_int","3","brown","GO:0043408","regulation of MAPK cascade","BP",55,4,0.0212355505770723,"GOTerms"
"Devel_int","3","brown","GO:0034765","regulation of ion transmembrane transport","BP",31,3,0.0212909121576749,"GOTerms"
"Devel_int","3","brown","GO:0019722","calcium-mediated signaling","BP",12,2,0.021442691050625,"GOTerms"
"Devel_int","3","brown","GO:0006643","membrane lipid metabolic process","BP",12,2,0.021442691050625,"GOTerms"
"Devel_int","3","brown","GO:0006937","regulation of muscle contraction","BP",12,2,0.021442691050625,"GOTerms"
"Devel_int","3","brown","GO:0006468","protein phosphorylation","BP",179,8,0.0225926803417865,"GOTerms"
"Devel_int","3","brown","GO:0006874","cellular calcium ion homeostasis","BP",32,3,0.0231670942178685,"GOTerms"
"Devel_int","3","brown","GO:0034762","regulation of transmembrane transport","BP",32,3,0.0231670942178685,"GOTerms"
"Devel_int","3","brown","GO:0120035","regulation of plasma membrane bounded cell projection organization","BP",57,4,0.0238790040863773,"GOTerms"
"Devel_int","3","brown","GO:0048813","dendrite morphogenesis","BP",13,2,0.0250237745457477,"GOTerms"
"Devel_int","3","brown","GO:0060996","dendritic spine development","BP",13,2,0.0250237745457477,"GOTerms"
"Devel_int","3","brown","GO:0002685","regulation of leukocyte migration","BP",13,2,0.0250237745457477,"GOTerms"
"Devel_int","3","brown","GO:0055074","calcium ion homeostasis","BP",33,3,0.025130194817785,"GOTerms"
"Devel_int","3","brown","GO:0016311","dephosphorylation","BP",58,4,0.0252721400994203,"GOTerms"
"Devel_int","3","brown","GO:0031344","regulation of cell projection organization","BP",58,4,0.0252721400994203,"GOTerms"
"Devel_int","3","brown","GO:0006812","cation transport","BP",87,5,0.0261833288333726,"GOTerms"
"Devel_int","3","brown","GO:0043085","positive regulation of catalytic activity","BP",119,6,0.0274402407166623,"GOTerms"
"Devel_int","3","brown","GO:0060047","heart contraction","BP",14,2,0.028829123494249,"GOTerms"
"Devel_int","3","brown","GO:0003015","heart process","BP",14,2,0.028829123494249,"GOTerms"
"Devel_int","3","brown","GO:2000177","regulation of neural precursor cell proliferation","BP",14,2,0.028829123494249,"GOTerms"
"Devel_int","3","brown","GO:0050793","regulation of developmental process","BP",224,9,0.0295298612223621,"GOTerms"
"Devel_int","3","brown","GO:0000165","MAPK cascade","BP",61,4,0.0297408074600751,"GOTerms"
"Devel_int","3","brown","GO:2000026","regulation of multicellular organismal development","BP",123,6,0.0315701682201533,"GOTerms"
"Devel_int","3","brown","GO:0035556","intracellular signal transduction","BP",191,8,0.0316153462458688,"GOTerms"
"Devel_int","3","brown","GO:0032879","regulation of localization","BP",191,8,0.0316153462458688,"GOTerms"
"Devel_int","3","brown","GO:0090257","regulation of muscle system process","BP",15,2,0.0328488497454668,"GOTerms"
"Devel_int","3","brown","GO:0072503","cellular divalent inorganic cation homeostasis","BP",37,3,0.0338479402633088,"GOTerms"
"Devel_int","3","brown","GO:0050808","synapse organization","BP",37,3,0.0338479402633088,"GOTerms"
"Devel_int","3","brown","GO:0072507","divalent inorganic cation homeostasis","BP",38,3,0.0362419172783684,"GOTerms"
"Devel_int","3","brown","GO:0048675","axon extension","BP",16,2,0.0370733601239696,"GOTerms"
"Devel_int","3","brown","GO:0051094","positive regulation of developmental process","BP",128,6,0.03727665853389,"GOTerms"
"Devel_int","3","brown","GO:0035584","calcium-mediated signaling using intracellular calcium source","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:1990791","dorsal root ganglion development","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0035234","ectopic germ cell programmed cell death","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0000188","inactivation of MAPK activity","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0048671","negative regulation of collateral sprouting","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0070229","negative regulation of lymphocyte apoptotic process","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0038007","netrin-activated signaling pathway","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0070050","neuron cellular homeostasis","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0048087","positive regulation of developmental pigmentation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0045636","positive regulation of melanocyte differentiation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0050942","positive regulation of pigment cell differentiation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:1990743","protein sialylation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0045634","regulation of melanocyte differentiation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0046532","regulation of photoreceptor cell differentiation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0050932","regulation of pigment cell differentiation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0099509","regulation of presynaptic cytosolic calcium ion concentration","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0072091","regulation of stem cell proliferation","BP",2,1,0.038121034424017,"GOTerms"
"Devel_int","3","brown","GO:0050896","response to stimulus","BP",807,23,0.0384246512557273,"GOTerms"
"Devel_int","3","brown","GO:0043410","positive regulation of MAPK cascade","BP",39,3,0.0387206869027179,"GOTerms"
"Devel_int","3","brown","GO:0042221","response to chemical","BP",351,12,0.0393250132865895,"GOTerms"
"Devel_int","3","brown","GO:0031323","regulation of cellular metabolic process","BP",638,19,0.0395161647136453,"GOTerms"
"Devel_int","3","brown","GO:0009790","embryo development","BP",130,6,0.039732419199234,"GOTerms"
"Devel_int","3","brown","GO:0019220","regulation of phosphate metabolic process","BP",165,7,0.0405030054447613,"GOTerms"
"Devel_int","3","brown","GO:0051174","regulation of phosphorus metabolic process","BP",165,7,0.0405030054447613,"GOTerms"
"Devel_int","3","brown","GO:0042327","positive regulation of phosphorylation","BP",98,5,0.0407092163384888,"GOTerms"
"Devel_int","3","brown","GO:0051960","regulation of nervous system development","BP",40,3,0.0412835978421935,"GOTerms"
"Devel_int","3","brown","GO:0010975","regulation of neuron projection development","BP",40,3,0.0412835978421935,"GOTerms"
"Devel_int","3","brown","GO:1902533","positive regulation of intracellular signal transduction","BP",68,4,0.0418801721483353,"GOTerms"
"Devel_int","3","brown","GO:0019222","regulation of metabolic process","BP",688,20,0.0434837537017619,"GOTerms"
"Devel_int","3","brown","GO:0030334","regulation of cell migration","BP",69,4,0.0438115669702631,"GOTerms"
"Devel_int","3","brown","GO:0071900","regulation of protein serine/threonine kinase activity","BP",41,3,0.0439299263103911,"GOTerms"
"Devel_int","3","brown","GO:0080090","regulation of primary metabolic process","BP",605,18,0.0446913859055847,"GOTerms"
"Devel_int","3","brown","GO:0009888","tissue development","BP",205,8,0.0449406521183183,"GOTerms"
"Devel_int","3","brown","GO:0048568","embryonic organ development","BP",70,4,0.0457922946512517,"GOTerms"
"Devel_int","3","brown","GO:0002573","myeloid leukocyte differentiation","BP",18,2,0.0460997899015214,"GOTerms"
"Devel_int","3","brown","GO:0045637","regulation of myeloid cell differentiation","BP",18,2,0.0460997899015214,"GOTerms"
"Devel_int","3","brown","GO:0006796","phosphate-containing compound metabolic process","BP",321,11,0.0466027149366228,"GOTerms"
"Devel_int","3","brown","GO:0006470","protein dephosphorylation","BP",42,3,0.0466588802817992,"GOTerms"
"Devel_int","3","brown","GO:0006793","phosphorus metabolic process","BP",322,11,0.0474650323363065,"GOTerms"
"Devel_int","3","brown","GO:2000145","regulation of cell motility","BP",72,4,0.0499014769375476,"GOTerms"
"Devel_int","4","cyan","GO:0071480","cellular response to gamma radiation","BP",7,2,0.000160348837650511,"GOTerms"
"Devel_int","4","cyan","GO:0010332","response to gamma radiation","BP",8,2,0.000213418906870652,"GOTerms"
"Devel_int","4","cyan","GO:0071479","cellular response to ionizing radiation","BP",10,2,0.000341778263782244,"GOTerms"
"Devel_int","4","cyan","GO:0043524","negative regulation of neuron apoptotic process","BP",15,2,0.000790434999855716,"GOTerms"
"Devel_int","4","cyan","GO:1901215","negative regulation of neuron death","BP",17,2,0.00102017495640974,"GOTerms"
"Devel_int","4","cyan","GO:0010212","response to ionizing radiation","BP",20,2,0.00141768145976888,"GOTerms"
"Devel_int","4","cyan","GO:0071478","cellular response to radiation","BP",21,2,0.00156413554231774,"GOTerms"
"Devel_int","4","cyan","GO:0043523","regulation of neuron apoptotic process","BP",21,2,0.00156413554231774,"GOTerms"
"Devel_int","4","cyan","GO:0097193","intrinsic apoptotic signaling pathway","BP",23,2,0.00187774263169425,"GOTerms"
"Devel_int","4","cyan","GO:0051402","neuron apoptotic process","BP",23,2,0.00187774263169425,"GOTerms"
"Devel_int","4","cyan","GO:1901214","regulation of neuron death","BP",26,2,0.00239933325245146,"GOTerms"
"Devel_int","4","cyan","GO:0070997","neuron death","BP",28,2,0.00278074253457172,"GOTerms"
"Devel_int","4","cyan","GO:0071839","apoptotic process in bone marrow cell","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0071696","ectodermal placode development","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0060788","ectodermal placode formation","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0071697","ectodermal placode morphogenesis","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0070309","lens fiber cell morphogenesis","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0036303","lymph vessel morphogenesis","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0001946","lymphangiogenesis","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0034260","negative regulation of GTPase activity","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0071698","olfactory placode development","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0030910","olfactory placode formation","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0071699","olfactory placode morphogenesis","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0043049","otic placode formation","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0048169","regulation of long-term neuronal synaptic plasticity","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","BP",1,1,0.00281273131014059,"GOTerms"
"Devel_int","4","cyan","GO:0071214","cellular response to abiotic stimulus","BP",31,2,0.0034026366284608,"GOTerms"
"Devel_int","4","cyan","GO:0104004","cellular response to environmental stimulus","BP",31,2,0.0034026366284608,"GOTerms"
"Devel_int","4","cyan","GO:0006897","endocytosis","BP",40,2,0.00561752841394664,"GOTerms"
"Devel_int","4","cyan","GO:0097284","hepatocyte apoptotic process","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0070584","mitochondrion morphogenesis","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0043584","nose development","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0030916","otic vesicle formation","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0071600","otic vesicle morphogenesis","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:2000251","positive regulation of actin cytoskeleton reorganization","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:2000630","positive regulation of miRNA metabolic process","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:1900029","positive regulation of ruffle assembly","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0099633","protein localization to postsynaptic specialization membrane","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:2000249","regulation of actin cytoskeleton reorganization","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:2000628","regulation of miRNA metabolic process","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:1902473","regulation of protein localization to synapse","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:1902683","regulation of receptor localization to synapse","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:1900027","regulation of ruffle assembly","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0046898","response to cycloheximide","BP",2,1,0.00561775878887449,"GOTerms"
"Devel_int","4","cyan","GO:0097190","apoptotic signaling pathway","BP",46,2,0.00737545870534369,"GOTerms"
"Devel_int","4","cyan","GO:0045786","negative regulation of cell cycle","BP",46,2,0.00737545870534369,"GOTerms"
"Devel_int","4","cyan","GO:0048869","cellular developmental process","BP",444,5,0.0076949949688367,"GOTerms"
"Devel_int","4","cyan","GO:0006357","regulation of transcription by RNA polymerase II","BP",282,4,0.00785191603366962,"GOTerms"
"Devel_int","4","cyan","GO:0071312","cellular response to alkaloid","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0070307","lens fiber cell development","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0002089","lens morphogenesis in camera-type eye","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0001945","lymph vessel development","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0071599","otic vesicle development","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0010863","positive regulation of phospholipase C activity","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0090314","positive regulation of protein targeting to membrane","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0048168","regulation of neuronal synaptic plasticity","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:1900274","regulation of phospholipase C activity","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:1903533","regulation of protein targeting","BP",3,1,0.0084151029675853,"GOTerms"
"Devel_int","4","cyan","GO:0090313","regulation of protein targeting to membrane","BP",3,1,0.0084151029675853,"GOTerms"
